diff_day,dt,fault_time,label,serial_number,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_190_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized
8.0,2018-01-09,2018-01-17,1,disk_131829,100.0,100.0,100.0,70.0,100.0,30.0,6.0,100.0,100.0,83.0,88.0,100.0,90.0,96.0
7.0,2018-01-10,2018-01-17,1,disk_131829,100.0,100.0,100.0,70.0,100.0,30.0,7.0,100.0,100.0,84.0,88.0,100.0,90.0,96.0
6.0,2018-01-11,2018-01-17,1,disk_131829,100.0,100.0,100.0,70.0,100.0,30.0,6.0,100.0,100.0,83.0,88.0,100.0,90.0,96.0
5.0,2018-01-12,2018-01-17,1,disk_131829,100.0,100.0,100.0,70.0,100.0,30.0,6.0,100.0,100.0,82.0,88.0,100.0,90.0,95.0
4.0,2018-01-13,2018-01-17,1,disk_131829,100.0,100.0,100.0,70.0,100.0,30.0,5.0,100.0,100.0,80.0,88.0,100.0,90.0,95.0
3.0,2018-01-14,2018-01-17,1,disk_131829,100.0,100.0,100.0,70.0,100.0,30.0,7.0,100.0,100.0,82.0,88.0,100.0,90.0,95.0
2.0,2018-01-15,2018-01-17,1,disk_131829,100.0,100.0,100.0,70.0,100.0,30.0,6.0,100.0,100.0,82.0,88.0,100.0,90.0,95.0
1.0,2018-01-16,2018-01-17,1,disk_131829,100.0,100.0,100.0,70.0,100.0,30.0,7.0,100.0,100.0,83.0,88.0,100.0,90.0,95.0
0.0,2018-01-17,2018-01-17,1,disk_131829,100.0,100.0,100.0,70.0,100.0,30.0,6.0,100.0,100.0,83.0,88.0,100.0,90.0,95.0
-1.0,2018-01-18,2018-01-17,0,disk_131829,100.0,97.0,100.0,70.0,100.0,30.0,6.0,100.0,100.0,83.0,88.0,100.0,90.0,95.0
209.0,2018-01-01,2018-07-29,0,disk_132297,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,78.0,86.0,100.0,90.0,96.0
208.0,2018-01-02,2018-07-29,0,disk_132297,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
207.0,2018-01-03,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,81.0,86.0,100.0,90.0,96.0
206.0,2018-01-04,2018-07-29,0,disk_132297,100.0,100.0,100.0,74.0,100.0,26.0,5.0,100.0,100.0,76.0,86.0,100.0,90.0,96.0
205.0,2018-01-05,2018-07-29,0,disk_132297,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,79.0,86.0,100.0,90.0,96.0
204.0,2018-01-06,2018-07-29,0,disk_132297,100.0,100.0,100.0,74.0,100.0,26.0,5.0,100.0,100.0,83.0,86.0,100.0,90.0,96.0
203.0,2018-01-07,2018-07-29,0,disk_132297,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,78.0,86.0,100.0,90.0,96.0
202.0,2018-01-08,2018-07-29,0,disk_132297,100.0,100.0,100.0,74.0,100.0,26.0,5.0,100.0,100.0,83.0,86.0,100.0,90.0,96.0
201.0,2018-01-09,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,78.0,86.0,100.0,90.0,96.0
200.0,2018-01-10,2018-07-29,0,disk_132297,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,79.0,86.0,100.0,90.0,96.0
199.0,2018-01-11,2018-07-29,0,disk_132297,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,78.0,86.0,100.0,90.0,96.0
198.0,2018-01-12,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,81.0,86.0,100.0,90.0,96.0
197.0,2018-01-13,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,90.0,96.0
196.0,2018-01-14,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,4.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
195.0,2018-01-15,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,100.0,100.0,100.0,100.0,86.0,100.0,90.0,96.0
194.0,2018-01-16,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,83.0,86.0,100.0,91.0,96.0
193.0,2018-01-17,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,82.0,86.0,100.0,91.0,96.0
192.0,2018-01-18,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,83.0,86.0,100.0,91.0,96.0
191.0,2018-01-19,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,77.0,86.0,100.0,91.0,95.0
190.0,2018-01-20,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,77.0,86.0,100.0,91.0,95.0
189.0,2018-01-21,2018-07-29,0,disk_132297,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,80.0,86.0,100.0,91.0,95.0
188.0,2018-01-22,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,83.0,86.0,100.0,91.0,95.0
187.0,2018-01-23,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,80.0,86.0,100.0,91.0,95.0
186.0,2018-01-24,2018-07-29,0,disk_132297,100.0,100.0,100.0,71.0,100.0,29.0,100.0,100.0,100.0,100.0,86.0,100.0,91.0,95.0
185.0,2018-01-25,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,83.0,86.0,100.0,91.0,95.0
184.0,2018-01-26,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,80.0,86.0,100.0,91.0,95.0
183.0,2018-01-27,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,78.0,86.0,100.0,91.0,95.0
182.0,2018-01-28,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,77.0,86.0,100.0,91.0,95.0
181.0,2018-01-29,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,83.0,86.0,100.0,91.0,95.0
180.0,2018-01-30,2018-07-29,0,disk_132297,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,80.0,86.0,100.0,91.0,95.0
179.0,2018-01-31,2018-07-29,0,disk_132297,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,79.0,86.0,100.0,91.0,95.0
205.0,2018-01-01,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,80.0,85.0,100.0,90.0,96.0
204.0,2018-01-02,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,83.0,85.0,100.0,90.0,96.0
203.0,2018-01-03,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,74.0,85.0,100.0,90.0,96.0
202.0,2018-01-04,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,80.0,85.0,100.0,90.0,96.0
201.0,2018-01-05,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,83.0,85.0,100.0,90.0,96.0
200.0,2018-01-06,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,76.0,85.0,100.0,90.0,96.0
199.0,2018-01-07,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,80.0,85.0,100.0,90.0,96.0
198.0,2018-01-08,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,81.0,85.0,100.0,90.0,96.0
197.0,2018-01-09,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,83.0,85.0,100.0,90.0,96.0
196.0,2018-01-10,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,79.0,85.0,100.0,90.0,96.0
195.0,2018-01-11,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,83.0,85.0,100.0,90.0,96.0
194.0,2018-01-12,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,73.0,85.0,100.0,90.0,96.0
193.0,2018-01-13,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,82.0,85.0,100.0,90.0,96.0
192.0,2018-01-14,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,77.0,85.0,100.0,90.0,96.0
191.0,2018-01-15,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,82.0,85.0,100.0,90.0,95.0
190.0,2018-01-16,2018-07-25,0,disk_132341,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,72.0,85.0,100.0,90.0,95.0
189.0,2018-01-17,2018-07-25,0,disk_132341,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,82.0,85.0,100.0,90.0,95.0
188.0,2018-01-18,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,79.0,85.0,100.0,90.0,95.0
187.0,2018-01-19,2018-07-25,0,disk_132341,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,84.0,85.0,100.0,91.0,95.0
186.0,2018-01-20,2018-07-25,0,disk_132341,100.0,100.0,100.0,69.0,100.0,31.0,8.0,100.0,100.0,84.0,85.0,100.0,91.0,95.0
185.0,2018-01-21,2018-07-25,0,disk_132341,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,80.0,85.0,100.0,91.0,95.0
184.0,2018-01-22,2018-07-25,0,disk_132341,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,83.0,85.0,100.0,91.0,95.0
183.0,2018-01-23,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,77.0,85.0,100.0,91.0,95.0
182.0,2018-01-24,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,81.0,85.0,100.0,91.0,95.0
181.0,2018-01-25,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,85.0,100.0,91.0,95.0
180.0,2018-01-26,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,81.0,85.0,100.0,91.0,95.0
179.0,2018-01-27,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,8.0,100.0,100.0,84.0,85.0,100.0,91.0,95.0
178.0,2018-01-28,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,79.0,85.0,100.0,91.0,95.0
177.0,2018-01-29,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,82.0,85.0,100.0,91.0,95.0
176.0,2018-01-30,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,8.0,100.0,100.0,84.0,85.0,100.0,91.0,95.0
175.0,2018-01-31,2018-07-25,0,disk_132341,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,80.0,85.0,100.0,91.0,95.0
108.0,2018-01-01,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,76.0,87.0,100.0,90.0,96.0
107.0,2018-01-02,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,87.0,100.0,90.0,96.0
106.0,2018-01-03,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,76.0,87.0,100.0,90.0,96.0
105.0,2018-01-04,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,87.0,100.0,90.0,96.0
104.0,2018-01-05,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,75.0,87.0,100.0,90.0,96.0
103.0,2018-01-06,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,82.0,87.0,100.0,90.0,96.0
102.0,2018-01-07,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,80.0,87.0,100.0,90.0,96.0
101.0,2018-01-08,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,80.0,87.0,100.0,90.0,96.0
100.0,2018-01-09,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,79.0,87.0,100.0,90.0,96.0
99.0,2018-01-10,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,76.0,87.0,100.0,90.0,96.0
98.0,2018-01-11,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,100.0,100.0,100.0,100.0,87.0,100.0,90.0,96.0
97.0,2018-01-12,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,4.0,100.0,100.0,83.0,87.0,100.0,90.0,96.0
96.0,2018-01-13,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,100.0,100.0,100.0,100.0,87.0,100.0,90.0,96.0
95.0,2018-01-14,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,87.0,100.0,90.0,96.0
94.0,2018-01-15,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,87.0,100.0,90.0,96.0
93.0,2018-01-16,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,76.0,87.0,100.0,90.0,96.0
92.0,2018-01-17,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,83.0,87.0,100.0,90.0,96.0
91.0,2018-01-18,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,75.0,87.0,100.0,90.0,95.0
90.0,2018-01-19,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,4.0,100.0,100.0,75.0,87.0,100.0,90.0,95.0
89.0,2018-01-20,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,83.0,87.0,100.0,91.0,95.0
88.0,2018-01-21,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,76.0,87.0,100.0,91.0,95.0
87.0,2018-01-22,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,83.0,87.0,100.0,91.0,95.0
86.0,2018-01-23,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,77.0,87.0,100.0,91.0,95.0
85.0,2018-01-24,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,76.0,87.0,100.0,91.0,95.0
84.0,2018-01-25,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,76.0,87.0,100.0,91.0,95.0
83.0,2018-01-26,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,83.0,87.0,100.0,91.0,95.0
82.0,2018-01-27,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,83.0,87.0,100.0,91.0,95.0
81.0,2018-01-28,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,84.0,87.0,100.0,91.0,95.0
80.0,2018-01-29,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,77.0,87.0,100.0,91.0,95.0
79.0,2018-01-30,2018-04-19,0,disk_132359,100.0,100.0,100.0,71.0,100.0,29.0,4.0,100.0,100.0,76.0,87.0,100.0,91.0,95.0
78.0,2018-01-31,2018-04-19,0,disk_132359,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,82.0,87.0,100.0,91.0,95.0
117.0,2018-01-01,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,78.0,87.0,100.0,90.0,96.0
116.0,2018-01-02,2018-04-28,0,disk_133067,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,81.0,87.0,100.0,90.0,96.0
115.0,2018-01-03,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,84.0,87.0,100.0,90.0,96.0
114.0,2018-01-04,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,82.0,87.0,100.0,90.0,96.0
113.0,2018-01-05,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,7.0,100.0,100.0,84.0,87.0,100.0,90.0,96.0
112.0,2018-01-06,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,77.0,87.0,100.0,90.0,96.0
111.0,2018-01-07,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,78.0,87.0,100.0,90.0,96.0
110.0,2018-01-08,2018-04-28,0,disk_133067,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,84.0,87.0,100.0,90.0,96.0
109.0,2018-01-09,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,84.0,87.0,100.0,90.0,96.0
108.0,2018-01-10,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,78.0,87.0,100.0,90.0,96.0
107.0,2018-01-11,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,78.0,87.0,100.0,90.0,96.0
106.0,2018-01-12,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,80.0,87.0,100.0,90.0,96.0
105.0,2018-01-13,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,87.0,100.0,90.0,96.0
104.0,2018-01-14,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,80.0,87.0,100.0,91.0,96.0
103.0,2018-01-15,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,81.0,87.0,100.0,91.0,96.0
102.0,2018-01-16,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,78.0,87.0,100.0,91.0,96.0
101.0,2018-01-17,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,83.0,87.0,100.0,91.0,96.0
100.0,2018-01-18,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,82.0,87.0,100.0,91.0,96.0
99.0,2018-01-19,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,80.0,87.0,100.0,91.0,96.0
98.0,2018-01-20,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,80.0,87.0,100.0,91.0,96.0
97.0,2018-01-21,2018-04-28,0,disk_133067,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,78.0,87.0,100.0,91.0,95.0
96.0,2018-01-22,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,78.0,87.0,100.0,91.0,95.0
95.0,2018-01-23,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,87.0,100.0,91.0,95.0
94.0,2018-01-24,2018-04-28,0,disk_133067,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,81.0,87.0,100.0,91.0,95.0
93.0,2018-01-25,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,78.0,87.0,100.0,91.0,95.0
92.0,2018-01-26,2018-04-28,0,disk_133067,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,77.0,87.0,100.0,91.0,95.0
91.0,2018-01-27,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,77.0,87.0,100.0,91.0,95.0
90.0,2018-01-28,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,79.0,87.0,100.0,91.0,95.0
89.0,2018-01-29,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,83.0,87.0,100.0,91.0,95.0
88.0,2018-01-30,2018-04-28,0,disk_133067,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,78.0,87.0,100.0,91.0,95.0
87.0,2018-01-31,2018-04-28,0,disk_133067,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,83.0,87.0,100.0,91.0,95.0
211.0,2018-01-01,2018-07-31,0,disk_133171,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
210.0,2018-01-02,2018-07-31,0,disk_133171,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,73.0,86.0,100.0,90.0,96.0
209.0,2018-01-03,2018-07-31,0,disk_133171,100.0,100.0,100.0,74.0,100.0,26.0,100.0,100.0,100.0,100.0,86.0,100.0,90.0,96.0
208.0,2018-01-04,2018-07-31,0,disk_133171,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
207.0,2018-01-05,2018-07-31,0,disk_133171,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,81.0,86.0,100.0,90.0,96.0
206.0,2018-01-06,2018-07-31,0,disk_133171,100.0,100.0,100.0,75.0,100.0,25.0,6.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
205.0,2018-01-07,2018-07-31,0,disk_133171,100.0,100.0,100.0,74.0,100.0,26.0,5.0,100.0,100.0,72.0,86.0,100.0,90.0,96.0
204.0,2018-01-08,2018-07-31,0,disk_133171,100.0,100.0,100.0,75.0,100.0,25.0,5.0,100.0,100.0,78.0,86.0,100.0,90.0,96.0
203.0,2018-01-09,2018-07-31,0,disk_133171,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,73.0,86.0,100.0,90.0,96.0
202.0,2018-01-10,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,81.0,86.0,100.0,90.0,96.0
201.0,2018-01-11,2018-07-31,0,disk_133171,100.0,100.0,100.0,71.0,100.0,29.0,100.0,100.0,100.0,100.0,86.0,100.0,90.0,96.0
200.0,2018-01-12,2018-07-31,0,disk_133171,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
199.0,2018-01-13,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
198.0,2018-01-14,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,83.0,86.0,100.0,90.0,96.0
197.0,2018-01-15,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,90.0,96.0
196.0,2018-01-16,2018-07-31,0,disk_133171,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,73.0,86.0,100.0,90.0,96.0
195.0,2018-01-17,2018-07-31,0,disk_133171,100.0,100.0,100.0,73.0,100.0,27.0,5.0,100.0,100.0,72.0,86.0,100.0,90.0,96.0
194.0,2018-01-18,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,82.0,86.0,100.0,90.0,96.0
193.0,2018-01-19,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,73.0,86.0,100.0,90.0,96.0
192.0,2018-01-20,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,4.0,100.0,100.0,66.0,86.0,100.0,90.0,96.0
191.0,2018-01-21,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
190.0,2018-01-22,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,86.0,100.0,91.0,96.0
189.0,2018-01-23,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,80.0,86.0,100.0,91.0,96.0
188.0,2018-01-24,2018-07-31,0,disk_133171,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,78.0,86.0,100.0,91.0,96.0
187.0,2018-01-25,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,91.0,95.0
186.0,2018-01-26,2018-07-31,0,disk_133171,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,81.0,86.0,100.0,91.0,95.0
185.0,2018-01-27,2018-07-31,0,disk_133171,100.0,100.0,100.0,71.0,100.0,29.0,100.0,100.0,100.0,100.0,86.0,100.0,91.0,95.0
184.0,2018-01-28,2018-07-31,0,disk_133171,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,80.0,86.0,100.0,91.0,95.0
183.0,2018-01-29,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,73.0,86.0,100.0,91.0,95.0
182.0,2018-01-30,2018-07-31,0,disk_133171,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,86.0,100.0,91.0,95.0
181.0,2018-01-31,2018-07-31,0,disk_133171,100.0,100.0,100.0,71.0,100.0,29.0,5.0,100.0,100.0,80.0,86.0,100.0,91.0,95.0
85.0,2018-01-01,2018-03-27,0,disk_133408,100.0,100.0,100.0,73.0,100.0,27.0,3.0,100.0,100.0,76.0,86.0,100.0,89.0,97.0
84.0,2018-01-02,2018-03-27,0,disk_133408,100.0,100.0,100.0,73.0,100.0,27.0,2.0,100.0,100.0,83.0,86.0,100.0,89.0,97.0
83.0,2018-01-03,2018-03-27,0,disk_133408,100.0,100.0,100.0,73.0,100.0,27.0,2.0,100.0,100.0,82.0,86.0,100.0,89.0,97.0
